,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
63,0.21286583,0.045814678,0.084675774,0.10455423,0.33954787,-0.17275426,0.056052063,0.045210782,-0.12733148,-0.13690984,-0.2504792,-0.5651914,-0.32823724,-0.250061,0.15654391,-0.19341812,0.4148959,-0.06972785,0.5229244,-0.20362878,0.33921626,-0.22497594,-0.17789243,0.06574219,-0.13128075,-0.43368915,0.65746623,0.3228086,0.46653724,-0.25214535,0.16266231,0.24149358,-0.1731837,-0.2107124,0.32216722,0.087532364,0.49793625,0.41797742,-0.21118338,0.3283326,-0.06274834,-0.7343753,0.17321482,0.48320764,-0.2058666,0.61680984,0.24536912,-0.04417591,-0.16203922,-0.07125618,0.46317357,-0.19950898,-0.10521017,0.111449726,-0.0010735252,0.15031455,-0.1268199,0.29716623,-0.12491241,0.033241935,-0.0994272,0.15887617,0.047217157,0.3730174
64,0.06205371,0.09429505,-0.22051811,0.41805467,0.0026875439,-0.0707334,-0.04589659,-0.52373797,0.4203219,-0.30357385,-0.11737784,-0.23490204,0.20605807,0.015546384,0.6145789,0.19192801,-0.04038763,-0.040376496,-0.32057798,0.06818964,0.036251795,0.090500414,-0.15207326,-0.2945958,0.32763994,-0.08175313,-0.14211434,-0.24581379,-0.5135086,-0.029524833,0.11686258,0.14749002,0.20267145,-0.116998464,0.4220641,0.2702568,-0.0691205,-0.13621166,-0.007520433,0.28450206,-0.20876554,-0.112814516,0.3713772,0.36070067,-0.08950346,0.11481667,-0.10169109,0.023232462,-0.27225488,-0.50614923,-0.10584236,0.42382005,0.39700693,0.13885225,0.12544376,-0.15558076,0.4971193,0.3094587,-0.30650398,-0.08012565,0.05840366,-0.117599174,0.43860278,0.0558352
65,0.24022324,0.036673017,-0.04074158,-0.017480459,-0.026196076,-0.33705145,0.07692606,-0.13279018,-0.08415681,-0.12536146,-0.26139835,-0.024117608,0.1572728,-0.044372093,-0.006035401,0.20298114,-0.04792376,-0.0134314,-0.14356372,-0.11381614,0.02100778,0.21387848,-0.3041742,-0.21025528,0.031703033,-0.23331238,-0.13605726,0.11698952,-0.28487405,-0.3371993,0.18513773,-0.58913463,-0.100408666,-0.023545055,-0.18927717,-0.14437255,-0.022021772,0.053267725,0.057966217,0.17313337,0.23413208,0.44710323,0.13134687,-0.057788603,-0.19992232,-0.31530267,0.27965233,-0.019832397,0.01614557,-0.12284692,0.1916153,-0.035317115,-0.13519992,-0.043174874,0.1510777,-0.24641329,-0.071452014,-0.12793402,-0.16652161,-0.2852185,-0.15348718,-0.03121501,-0.13143814,0.07066742
66,0.13249932,-0.060385324,-0.15890789,0.3588597,0.59376967,0.032304764,0.10328508,0.16890526,0.18663606,0.2370946,0.08549902,-0.03671707,0.17988259,-0.035085347,0.023735944,-0.4522164,0.041844677,0.109390944,-0.42300043,0.12059697,0.02205129,0.20855908,-0.34513572,-0.09864555,0.56324875,0.27041668,-0.022297025,-0.09629741,0.20449993,-0.050755817,-0.09447632,-0.34994495,-0.07157699,-0.518238,0.23685928,0.1112725,0.3177595,1.0578812,0.03616366,0.018079316,-0.040982306,0.3981809,0.7698615,0.00015284168,-0.4272445,-0.32782713,-0.19698921,-0.31691983,-0.01570036,-0.48006815,0.0014995963,0.01474605,-0.100958206,-0.05007602,-0.08804116,0.060416956,0.036195107,0.2772298,-0.009537724,-0.19240488,0.28818884,0.11758403,-0.23116596,-0.31519338
67,-0.06964942,-0.001646676,-0.27356887,-0.15047011,0.17605771,0.13328761,-0.027722303,-0.123753,0.15541758,-0.015237334,0.054303892,-0.14484704,0.17514983,0.29101208,0.080044314,0.14790674,0.07754579,-0.03834952,-0.104877576,-0.059115786,-0.6862644,-0.068528175,0.26368493,-0.02091578,0.57055974,-0.39461097,-0.115649305,-0.12243462,-0.32800975,0.14623733,-0.07212106,-0.06711839,-0.18059364,-0.30627447,-0.1620862,0.3604453,-0.17985214,0.21865064,-0.10861784,0.34026244,-0.26547927,0.12030219,0.13285564,-0.4991139,-0.278877,-0.39429104,-0.32312423,0.11293176,0.27016583,-0.11950421,-0.06342846,0.03030021,0.16880895,-0.17868702,0.37530372,-0.2751081,-0.0007742639,-0.28220698,0.7037237,0.23926061,0.041459523,0.048764054,0.10288024,-0.089761965
68,-0.16389215,-0.5367338,0.0988403,0.43696466,0.21547773,-0.004943491,-0.10982083,-0.8542419,-0.0618438,0.022693828,0.27045825,-0.19728981,-0.15988803,-0.0063638627,0.34380668,-0.030971037,0.18303648,-0.32080653,-0.2503787,-0.039160304,-0.025872784,0.3190914,0.32214782,0.26559615,0.23005287,0.32454178,0.3306674,-0.8116827,0.54203176,-0.16058686,-0.114320815,-0.2662296,0.15170251,-0.15648964,0.09123487,-0.11450445,-0.10096483,0.30597383,0.059347503,-0.03141915,0.31725627,0.16818076,0.40899983,0.14780562,-0.17915052,-0.071141586,-0.26859438,-0.07786126,-0.26616785,0.36716023,0.12528777,0.09888867,0.313531,-0.2589717,0.106575675,-0.3537656,0.044418674,0.1336517,0.14193025,-0.043437544,0.26895672,0.039635643,0.4098376,0.4207262
69,0.30060655,-0.028077938,0.14142616,0.18345709,0.041843325,0.099591725,0.12764814,0.34381557,0.0037866505,-0.12568377,-0.053647988,-0.6031664,0.22533016,-0.11011423,0.13988176,0.3959419,-0.27088052,-0.27751258,-0.4915799,0.17899358,-0.07972872,-0.19997169,0.19431435,-0.27228212,-0.32559165,-0.45171884,0.10742291,0.041294817,-0.14581858,0.14786199,0.18310319,-0.11695765,-0.35821587,-0.26629722,0.3278901,0.30532894,-0.09574445,0.19437724,-0.0109277805,0.2860039,-0.33103824,-0.27618188,-0.488247,-0.017768547,0.58013785,-0.09451187,-0.1270769,0.08401189,-0.39713585,0.29608512,-0.21244681,0.14918244,0.18166111,0.07613808,-0.16865528,-0.21042389,-0.03696329,-0.25612664,0.116802014,-0.17667806,0.37957543,0.22420286,0.03985016,0.20911025
70,-0.11267359,-0.14073662,0.14770426,0.031042198,0.014064265,0.030568331,0.04312051,-0.13647646,-0.21395582,-0.16030586,-0.067635715,-0.10923722,0.106803015,-0.4027701,-0.11767249,0.18413526,0.40684658,0.15605727,0.17382705,-0.30204418,-0.15676884,0.15485653,0.013217187,0.07198707,0.07593955,0.32405022,-0.022378262,0.08854978,-0.09362785,-0.060724184,0.19550315,0.49376664,-0.1840249,0.06321053,-0.0070578717,-0.20287481,-0.024233025,-0.1750287,0.01792532,-0.06184742,-0.1077224,-0.14991568,-0.09506103,-0.12338356,0.16313778,-0.16700776,-0.011300088,-0.37970227,0.00970576,0.20524795,0.20104717,0.23145568,-0.05152096,-0.038013604,-0.07756281,-0.03357056,0.05244849,-0.000939063,0.13685057,-0.33085048,-0.09473978,-0.07946767,-0.041138947,0.27550924
71,-0.20209594,0.028644035,-0.26976576,-0.19687635,0.07862881,0.13656385,0.12148535,0.29947728,0.1565551,-0.031248135,-0.18482882,0.13196726,0.14254934,0.18743959,0.16262266,0.015979482,-0.20972793,-0.036777586,0.008407415,0.040480018,-0.14457177,0.015646493,-0.072116874,-0.27069506,0.19866015,-0.32112736,-0.3105175,0.0071666893,-0.07401243,0.034831166,-0.114834316,0.06522705,0.059201047,0.041140944,-0.4716081,0.109923854,0.30235195,0.123542964,-0.12684673,0.2211447,-0.0281139,0.22772613,0.19664049,-0.023274532,-0.23401017,-0.38083592,-0.07420571,-0.016562682,0.0018585969,0.13273276,0.23008786,0.15769616,-0.2291892,-0.07571524,0.078037985,0.18448684,0.40846393,0.06004606,0.265822,0.42007622,-0.010890235,-0.13632724,-0.049367126,-0.08714138
72,0.07930165,-0.08621376,0.20083709,0.29944113,-0.17999817,-0.5590675,-0.033298455,-0.089660965,-0.44290236,-0.36302713,-0.27533364,-0.060123153,0.086801216,-0.62482613,0.088032246,-0.017016828,-0.5411869,-0.050662532,-0.14375287,0.16940415,-0.21246788,0.27746442,0.04571699,0.07089593,-0.13771167,0.19178092,-0.25145173,0.12839575,0.020400083,-0.47053885,0.16839997,0.060554735,-0.17012434,0.010929014,-0.05716096,-0.20635207,0.040124148,0.081237525,0.045560684,-0.036747552,-0.12138079,0.24574769,0.06575332,0.11168823,0.08069492,-0.19950812,0.034577996,-0.04389203,-0.06728295,0.016199913,0.29850376,0.12252554,-0.01853539,-0.03293733,0.22022998,0.026254892,0.045504574,-0.053057298,-0.24393298,0.03190165,-0.04436648,0.16215189,-0.17716387,0.33142665
73,0.30985156,-0.15830915,-0.27078545,-0.1344351,0.19594637,-0.30215088,0.013431127,0.014637224,-0.021451686,-0.18089375,-0.061140284,-0.098953374,0.30849922,-0.23421358,0.10642229,0.2896835,-0.5250762,-0.0067867166,0.021051757,-0.27078074,-0.046584394,0.32249555,-0.32216397,-0.29819226,-0.24781737,-0.1121974,-0.010637134,0.099979684,0.17925538,-0.22033796,0.05208941,-0.00414021,-0.04266823,0.10821556,-0.4631446,0.026320405,0.09158085,0.23694031,-0.2464536,0.071802005,0.009931946,-0.32558048,0.048772406,-0.19417277,-0.29058468,-0.11922475,0.09633042,-0.24841698,-0.22375257,0.03655474,0.26304168,-0.33193612,-0.039284263,0.15639311,-0.12989435,-0.014540594,0.31076106,0.07695258,-0.12011981,-0.004715651,0.17103903,-0.07664551,-0.0030644613,0.5341541
74,-0.17699167,-0.14056379,0.06380604,0.33402053,0.32954258,0.035563875,-0.1944183,-0.07490013,0.155044,-0.051400233,-0.10910011,-0.3319642,0.3001096,-0.0031444286,0.15586324,0.20380838,0.21887268,-0.2969894,0.29433078,-0.011606923,-0.06274098,0.022356277,-0.10626174,-0.15820248,0.08082705,0.028152617,-0.11226209,-0.48628655,0.23404363,0.112977244,-0.031933166,-0.0023630415,-0.43472645,-0.0027525146,-0.024961472,-0.027136292,-0.32827422,0.23890525,-0.002953341,0.4329677,-0.27883348,-0.023380838,0.26678354,-0.12345822,-0.02381367,-0.13997157,-0.3785731,0.19085953,-0.04590463,0.076070584,0.018457903,0.16027655,0.3689943,-0.13715541,0.3000676,-0.07213188,0.29695803,0.106682554,-0.1735734,-0.0038530356,0.10932668,-0.068048075,0.3046518,-0.096465744
75,0.35784724,-0.50473857,-0.6441815,0.11408413,0.37123942,0.07255795,-0.34102052,0.26658598,0.3554599,0.028489789,-0.38484567,-0.054274738,0.21131487,-0.088881575,0.39714414,0.3346956,-0.4975165,-0.15920502,-0.50238603,-0.11835891,-0.41934422,0.27289388,0.03935458,0.47178206,0.577196,0.20667489,0.21569544,-0.9322172,-0.32442003,0.048261367,-0.0027054239,0.39754963,-0.364455,0.5198954,-0.19578311,0.20490852,-0.6076099,0.09782399,0.30837244,0.018252157,-0.36759934,-0.1000729,0.4208651,0.11389205,-0.49874312,-0.19519857,-0.517382,-0.18272154,-0.24443427,-0.306643,-0.18853128,0.2790425,0.12584324,-0.09418715,0.07495804,-0.2296673,0.43857834,0.41072887,-0.04957738,0.051711887,0.48224157,-0.36757874,0.3747377,0.3056534
76,0.08491832,-0.17353769,0.08213609,0.17807093,0.12958632,-0.36236545,0.11907538,0.028351737,0.048902802,0.12787189,-0.33721396,-0.0119166365,0.10802964,0.056049373,0.3573329,0.70501626,0.3157064,-0.30877888,-0.063319966,0.39373168,-0.003517766,0.38689876,-0.30451587,-0.23019278,0.31566828,-0.35000607,0.19842014,-0.11159815,0.25660673,-0.16968045,-0.013811382,0.03712877,-0.11103163,0.0043755905,-0.2004734,-0.3489988,-0.014843278,0.31477633,0.3671675,0.062135514,0.29673135,-0.0814519,0.102597386,-0.11638624,0.10843484,-0.20167793,-0.1201348,-0.1959021,0.22542235,-0.45703384,0.19602999,0.07462067,-0.058523197,-0.25694406,-0.08967028,0.02077167,0.24320324,0.84771705,-0.11245985,-0.115842186,0.12250728,-0.2255178,0.1761321,0.2723251
77,-0.3376798,0.016051732,-0.07251812,0.06945971,0.04285274,0.02020574,0.22368698,-0.05191018,0.266046,-0.2454678,-0.3036859,-0.048257094,0.11687901,0.07944022,0.14557119,0.25594136,-0.0351348,-0.41890618,-0.3767194,-0.009982153,-0.35440412,0.24546048,0.15933487,-0.44483703,-0.09746682,0.21537063,0.13094354,0.029954515,-0.40587866,0.07392494,-0.22594947,-0.2020904,0.24084565,-0.1410675,-0.06518588,0.20126018,-0.1911967,0.054189738,0.27471343,0.031821918,-0.34187776,-0.13969314,0.34552917,-0.3625446,0.12768278,-0.20761664,-0.099784315,0.27694666,-0.22314468,0.040792406,-0.017245032,-0.04094841,0.07057883,0.0004076449,0.21060246,-0.026922733,0.3458995,-0.09942413,-0.0011799196,0.26722237,0.2001456,-0.1446662,-0.15929124,0.19507346
78,-0.23486628,0.2646943,-0.1611841,0.24125211,0.05553757,0.0056999144,-0.017064897,0.20352295,-0.12429571,0.19221249,0.24999692,-0.06850328,0.03652232,0.08455121,0.27436712,0.029754154,0.06397921,0.18268862,0.066490225,-0.14841455,-0.037929885,0.013876407,-0.07778103,-0.037282415,0.48938966,0.024149561,-0.33827063,0.09235551,-0.015186387,0.0017020893,0.2302542,0.16338582,0.1456076,-0.024117365,0.020001438,0.070137076,0.1622532,-0.079894274,-0.15435278,0.12787852,-0.017792037,0.020267028,-0.010875356,-0.047169052,0.07013003,0.28192505,-0.11178434,0.20765893,0.114144355,0.11133459,-0.16604799,0.13091108,0.04139652,0.06737845,0.23555341,0.0036327955,-0.12836291,-0.173915,0.12961495,0.42034632,0.19499345,-0.014262855,0.040363673,-0.2631587
79,0.33456954,-0.19508141,-0.2725068,-0.5321091,0.38283557,-0.25525904,0.19165231,-0.14332947,-0.1442676,0.25984377,-0.32364252,0.050071888,0.0051493086,0.08687382,-0.16424267,-0.16779682,-0.11388725,0.006290682,-0.072614364,0.28876406,-0.0034745112,0.21694005,-0.0052584,0.033577,0.26658365,-0.21082856,-0.33071396,-0.23774174,-0.15120773,-0.27519357,-0.007096074,-0.22761089,-0.17128804,-0.071032025,0.2052035,-0.055127386,0.31222704,-0.04656925,0.044863682,-0.121788055,-0.021391815,0.5766519,-0.2197571,-0.5551477,-0.06225455,-0.11836062,-0.11936849,-0.12211063,0.5179543,-0.19276623,-0.22669579,0.077409275,-0.16024199,0.12676077,-0.20654382,0.06252603,0.26851198,0.404192,0.64920646,0.3544723,-0.25087243,-0.16803621,-0.48133224,-0.10567667
80,0.056375433,0.045769986,0.4405398,-0.0049817436,0.008149868,-0.1611251,-0.041937977,0.043381386,0.02416278,0.08630246,-0.18038797,-0.086839385,0.34621173,-0.030033236,-0.093647234,-0.077895634,0.244386,-0.22387703,0.33471417,0.5018087,-0.44088927,0.09670178,-0.20520902,0.20567502,-0.167911,0.27600068,-0.14123502,-0.045604046,-0.15547085,-0.07621996,0.22659667,-0.020625502,-0.41381815,-0.31457317,-0.1603504,-0.06065718,0.1551566,0.09645902,-0.024595838,0.2571564,-0.13993505,-0.27779287,0.30988166,-0.24780102,-0.044760425,-0.15242155,-0.07583681,0.30857775,-0.17181674,0.37129304,0.009656489,0.056156803,-0.13534851,0.11325052,0.32645768,-0.03947239,0.080119126,-0.37623352,-0.20226155,0.5811443,-0.13639459,0.1556945,-0.07236383,0.3017211
81,-0.15898994,-0.21206951,0.20676532,0.11325394,-0.088647686,-0.07706094,0.176639,-0.07425175,-0.13444956,0.014715666,-0.09545905,-0.14065759,-0.14497462,0.030539634,-0.07038881,0.0054790215,-0.213106,0.14504807,0.021845931,-0.21473256,-0.12321739,0.20485672,-0.10024472,-0.12795925,0.069752194,-0.21167514,0.07255808,0.1701226,-0.5004515,0.24955177,0.19002463,-0.39279112,0.17599425,-0.32335287,-0.02951208,-0.1683897,0.23334114,-0.04366276,-0.22774588,-0.058673605,0.060896292,-0.002540071,0.042133793,-0.024074141,0.26149493,-0.25645438,-0.015671425,0.1367506,-0.00095301936,-0.09756481,-0.1560066,0.01141656,-0.2395441,0.017974455,0.0034765,0.046952818,-0.14478703,-0.0007775584,-0.06808414,-0.021949735,-0.049623445,-0.102709845,-0.018414034,0.2725429
82,-0.2086119,-0.3321837,0.2371567,0.19949295,-0.03408679,0.021127522,-0.12497193,-0.36970925,0.0367276,0.076786496,-0.19496673,-0.3140173,0.14217621,0.103695504,0.16313772,-0.13685569,-0.050165787,0.016571606,-0.13788354,-0.04112474,-0.25972223,-0.057368033,-0.057448626,-0.22455724,-0.0581074,0.06563308,0.06665335,-0.013229238,-0.23032479,-0.07485237,0.045553677,-0.29774866,-0.19674948,-0.35625812,0.31445298,0.14206721,-0.105989434,0.10826138,-0.13605668,0.011461091,0.021226952,0.16122223,0.050370585,-0.13181132,-0.16382015,0.33699605,-0.16977237,0.2977926,0.20452325,-0.20838879,0.14370844,-0.05457716,0.02962003,-0.106622614,0.28855148,-0.35734206,-0.13561864,-0.04701929,0.42787644,-0.0023022532,0.18575719,-0.058329687,-0.01766994,0.0018787738
83,-0.09936037,-0.34654912,0.29290742,-0.3579998,-0.044464976,0.049777295,-0.18728374,-0.19077519,-0.16200654,-0.3531243,0.07989389,0.20851266,0.33130842,0.30857685,0.002141284,0.0934901,-0.16346589,-0.0811697,-0.057547648,-0.115636155,-0.4386765,0.30038142,-0.14143015,0.023796562,0.4144399,-0.47410044,-0.09948451,-0.0071550366,-0.36856145,0.05988091,0.06546116,-0.13246591,-0.04503122,-0.50526315,-0.18063913,0.05680749,-0.46406287,-0.26515538,-0.2972935,-0.28956416,0.06442966,-0.12161677,0.003464384,-0.07701446,-0.12315636,-0.06403184,0.54877144,0.16743097,0.3494686,0.091103636,-0.059527133,-0.33411196,0.08604691,-0.120727666,0.013984185,0.2506981,0.012869539,0.2062175,0.22766638,-0.060094703,0.085301034,-0.022362404,-0.057173755,0.2337057
84,-0.02359387,-0.3271133,-0.049070507,-0.03598248,-0.17973822,0.039404683,0.23739393,0.00035135777,-0.1170681,-0.49605554,0.17064981,-0.04039348,0.04652704,0.11408221,0.051370513,0.12605797,-0.37709844,-0.04687006,0.047506467,0.078128785,-0.0363451,0.12692377,0.20295902,-0.07146585,0.31764165,0.017756753,0.11656183,-0.13915107,-0.15788645,-0.22765486,0.18989067,0.22631313,0.07388863,0.20673013,-0.015708754,-0.061493006,-0.37623286,-0.020186149,0.383487,-0.08708163,-0.128113,-0.17635475,-0.22978799,-0.2980583,-0.09052452,-0.11579799,-0.19208197,0.16537437,-0.119780995,-0.32397598,0.1914208,0.038342636,-0.051037244,-0.07588398,0.013795856,-0.12837839,0.01006564,0.18809044,0.052417804,-0.09061088,0.011167969,0.03687282,0.086506605,0.3135694
85,0.20867714,-0.27458382,0.020459047,-0.090251505,-0.19769642,0.03458557,0.044607565,-0.2190199,0.038707186,0.03839232,-0.20496379,0.16150995,0.14971243,0.10528027,-0.13257168,0.08911931,0.090508536,-0.02999939,0.34735543,0.24703172,-0.09183288,-0.13674535,0.2068041,0.09065633,0.24622802,-0.40633923,-0.12565522,0.12583672,-0.067661054,0.38719478,0.045607094,0.09621161,0.06409623,0.31203634,-0.3486789,0.1808083,-0.34283212,0.28254104,-0.16678976,0.335954,0.003932567,-0.24670191,-0.104469895,-0.27462915,0.255558,-0.21575798,-0.0348768,-0.16532445,0.068679474,0.5567375,0.08586452,0.049107786,0.084203385,-0.098301075,-0.1768908,-0.07167334,-0.25898084,-0.016391976,0.032264058,0.06843743,0.13952857,0.21941625,-0.11830038,-0.34559944
86,-0.065980874,-0.35490063,0.34282926,0.35511306,0.0011528458,-0.070371106,-0.08441209,-0.35468018,-0.30857703,-0.052818604,-0.31542906,0.11998258,0.1607282,0.33381262,-0.46274373,-0.105194174,0.39873844,-0.16606818,0.7538076,0.036366675,0.39110348,0.15176567,0.22204131,0.25292006,0.11964487,-0.27471825,-0.100976534,0.057719644,0.5906581,0.014126321,0.313546,-0.6822559,0.23080112,-0.26294044,0.24798162,0.11223571,0.3220425,0.6425591,-0.3438683,0.20820056,0.07911379,0.16377223,0.10270624,-0.01699411,-0.095331006,0.4348729,0.10828346,0.21071494,0.24176988,0.35351157,0.10350156,0.40069628,-0.5073354,0.12471108,0.10346247,-0.49113017,0.24554409,0.011877771,-0.041428704,0.05105127,-0.20354559,-0.042194154,0.8056494,0.37212333
87,-0.12808804,0.022939991,-0.21736935,0.10669468,0.21033397,-0.34963578,0.084877014,-0.060259208,0.3017702,-0.22675434,-0.17749326,-0.27766287,0.15726522,-0.64304346,0.5749745,0.4021035,-0.44747785,-0.1660441,-0.5470355,-0.13063163,0.032934863,0.15742864,0.37992683,-0.5530952,0.2931066,0.09042723,0.3544587,-0.09123328,-0.34026113,-0.23373558,-0.21314274,-0.15415898,-0.2661501,0.33916652,0.025916314,0.2303021,0.43157107,-0.16663513,0.014645187,0.31039736,-0.32576853,0.09052081,0.50671506,0.071536504,0.11630621,0.03346862,-0.24151789,-0.07870793,-0.07001206,-0.5001013,0.20456082,0.16720086,0.20330413,-0.030192941,-0.05259812,-0.048770573,0.32620493,0.5083012,0.3735192,-0.13841511,0.01008189,-0.03646047,0.060480982,0.52407354
88,0.12784833,-0.19711566,0.17352799,-0.18738498,-0.11002025,-0.10288754,0.1149087,-0.028277433,0.044326026,0.5946549,-0.15742329,-0.03291894,-0.16703181,-0.042477503,-0.16550973,-0.04562666,-0.16453084,0.069437526,-0.19905233,-0.080078684,0.25568795,0.15473449,-0.070032455,-0.3422779,0.16445243,0.013134571,-0.07932006,-0.011371821,0.007267382,-0.045948204,-0.052102175,-0.010696072,0.014417141,-0.014447583,0.105666995,-0.020274172,-0.034499977,-0.0027344145,0.30842182,0.07029002,-0.33403265,-0.10097067,0.16766307,-0.30523664,-0.32212836,0.087698236,0.009527603,0.6112402,0.5493038,-0.2652234,0.2548806,0.1271248,0.090866216,0.103952885,-0.074880995,-0.03442525,-0.22032337,0.024486583,0.34297702,0.22040126,0.04266638,0.066850916,-0.24259965,-0.25608447
89,-0.31002602,-0.058268286,-0.06371827,-0.22272499,-0.19162849,0.06438924,0.12725551,-0.006348119,-0.24176525,0.10107073,0.0868232,0.17066424,-0.06873563,-0.10463527,-0.22716622,-0.017460821,0.15655608,0.02701749,-0.027046924,-0.17582875,-0.21363945,-0.040623184,0.48617297,0.45303527,-0.21952981,-0.059099704,0.51605564,0.27563477,-0.2508528,-0.080908045,-0.11395098,-0.07271496,-0.033189423,-0.1457307,0.38481268,0.1391232,-0.008988898,-0.065048166,-0.514763,-0.037625745,0.26952597,0.24416341,-0.13313083,0.15615234,0.015847417,-0.19810478,0.017822592,0.20237114,0.22671558,0.26793668,-0.064199924,0.16534321,-0.18937609,0.23959841,-0.12625064,0.14388035,0.20832497,0.05081507,-0.27851927,0.1090345,-0.24243812,0.112633094,0.22694103,0.24187964
90,0.019045642,-0.055051994,0.23484655,-0.27099302,-0.2544562,-0.3006054,0.119934574,0.048415832,0.081664406,-0.21322481,0.049702417,-0.0018132303,-0.11326531,-0.6057541,-0.10696204,-0.06689562,0.034322437,-0.052737772,0.13249832,-0.22021487,-0.033950314,0.16518109,-0.5570656,0.24087775,0.07397747,0.24280797,0.099952444,-0.20494837,0.114905,-0.24877046,0.23741554,-0.011101223,-0.038913786,0.2228319,-0.05003302,0.07577995,-0.032986447,-0.16225713,-0.24292713,0.14318474,-0.3340729,0.13496818,0.28634718,0.008795347,-0.047041744,-0.08132306,-0.19913399,0.11594829,0.19713481,-0.09805091,0.45215425,0.61387736,0.0022870773,0.036563255,0.14122239,0.18000667,0.27394098,-0.093781374,-0.029958874,0.19391918,0.0019332954,-0.08884072,-0.26177076,-0.20884818
91,-0.05579591,0.09410159,-0.16356142,-0.12687334,-0.029002467,-0.21915601,0.24730885,-0.43669963,-0.0063761063,0.13791327,-0.29662108,-0.0022621644,0.035759605,-0.14005925,0.06489444,0.15261646,0.02129547,-0.017988669,-0.021362491,0.11117253,0.1974623,0.39267316,0.10238748,-0.00054675696,0.55587155,0.0077308067,-0.18531184,-0.11536555,-0.28870097,-0.4093594,-0.051466454,0.0095319105,0.095437944,-0.06432261,-0.0067993766,-0.12305952,0.4602936,0.0059791966,-0.07654429,-0.0678457,0.08807718,0.26579684,0.26245433,-0.7428262,-0.13990504,0.037547376,-0.21600746,0.12000991,-0.107742675,-0.3943394,-0.033658266,-0.0027746856,0.07164043,0.0578593,0.03154648,0.22589517,0.0004027589,0.17034434,0.08564421,0.28336138,0.07845804,-0.09585942,-0.20062524,0.3529816
92,0.06121294,-0.3783874,0.07278452,0.3461384,-0.028927201,-0.20101947,0.33227032,0.18874133,-0.030204983,0.027693313,-0.19230811,0.40240225,0.05154476,0.25892204,-0.4877851,0.14554001,0.37119094,0.12602583,0.014603573,-0.062329233,-0.3241963,0.43645808,-0.16665564,-0.07567408,0.6444807,0.12053537,-0.11659972,-0.30706865,-0.059763294,-0.15284707,0.03322778,-0.118272066,0.32382658,0.074061446,0.17722061,0.2912114,-0.11309887,0.047297403,-0.17121038,0.18310007,-0.22335039,-0.043840244,-0.35722637,0.13809168,0.1481034,0.44504532,0.26355106,-0.2657854,0.56109023,-0.3879019,-0.14190087,0.14058235,0.1071539,-0.040960897,-0.06667094,-0.2731839,0.4171005,0.21813543,0.28259808,0.27967215,0.15533814,0.05730485,0.26376355,-0.18930218
93,0.08407189,0.094374165,-0.097423,-0.14938462,-0.19184603,0.010424721,-0.25524756,-0.15989155,0.03390925,-0.35276902,-0.108280286,-0.082208276,0.11252701,0.11177967,0.053112227,0.097929105,0.13940367,0.24680653,-0.03575368,-0.24788032,0.20510487,-0.077314675,0.13457407,-0.019338934,-0.45586225,-0.12741089,0.18036504,0.075810514,0.06177145,0.22444336,0.21937443,-0.1994665,-0.08784372,0.05549407,0.25143933,-0.022074614,0.41511688,-0.26054767,0.21950424,-0.00043288455,0.20173952,0.013706632,0.059718646,0.21093763,0.80092573,-0.15060167,0.38579693,-0.64466107,-0.06473122,0.3358048,-0.14381328,-0.20604335,0.23206724,0.09809219,0.19686076,-0.290753,-0.05215575,0.02233491,-0.22179568,-0.3590302,0.07651998,0.08875976,-0.16119902,-0.3331231
94,-0.32670686,0.062422473,-0.09046768,-0.28235957,0.18772206,-0.012116407,-0.4380491,-0.37048697,0.3081652,0.17387073,0.04305805,0.23353529,0.07406385,0.1913016,0.24101202,-0.018394215,-0.027837515,-0.30593246,-0.120231755,-0.22569807,-0.03031003,-0.041766465,-0.07062407,0.09039772,-0.27419657,0.37306103,0.17012325,-0.10037937,0.032276906,0.0121451765,-0.39848557,-0.008525604,0.12667897,-0.3271632,-0.21972145,0.23045067,0.14851522,0.20022337,-0.08199352,0.011399463,-0.17176734,-0.013839826,0.11999477,0.13459589,-0.021895628,-0.16954994,-0.19882108,0.008506478,0.16233759,-0.13806972,0.073884845,0.19973624,0.2265788,-0.25492233,-0.053709023,0.08359274,-0.031049922,0.28248963,-0.29973924,0.77124256,0.17421077,-0.3421171,0.27410597,0.17153129
95,-0.3320713,-0.3490583,0.02687335,0.29447338,0.045998335,0.119200855,-0.1071775,-0.2915347,-0.10207845,-0.7890102,-0.21807815,-0.035481296,-0.29704347,0.15585168,0.15300332,-0.38614932,0.05002697,-0.18743075,0.05729216,-0.14564285,0.1991275,-0.18056636,0.7588057,-0.21378064,0.19968341,-0.091819786,-0.004718929,0.22684771,0.19034877,0.23654355,-0.17164993,0.20055525,-0.28642946,0.1440194,0.20469597,0.21035706,-0.2762021,0.07190928,0.26582778,0.18496524,-0.045424398,-0.7177311,0.20331688,0.057479456,0.30127856,-0.31026456,-0.11794101,0.5430823,-0.16515157,0.40853125,-0.011512943,0.15889987,0.03384818,-0.25736728,0.10832989,-0.11702348,0.10623853,-0.007689349,-0.081120804,-0.51000035,-0.115166955,0.07366304,-0.14837515,-0.1471992
