,0,1,2,3,4,5,6,7,8,9,10
188,0.1511489,-0.10784128,0.19671893,0.09972765,-0.115499504,0.51272863,0.09136921,0.17582294,-0.020571861,0.15200539,-0.117417306
189,0.08526711,0.22473614,-0.112939216,0.15753946,-0.22553767,-0.14971668,-0.14459407,-0.042798348,-0.16707997,0.0721209,0.17334777
190,0.31556976,-0.06763613,-0.34728193,0.2336786,0.14572854,-0.34868744,-0.11688366,0.09780497,0.013880367,-0.0129610095,-0.13351762
191,0.57443345,-0.106162,-0.16860235,-0.042880125,0.79501194,-0.12080756,0.15301965,-0.15775912,0.06624148,-0.11309645,-0.04355706
192,0.060440645,-0.055958215,0.020065824,-0.030690877,0.12262071,0.38647252,-0.12454929,0.29194084,0.09153456,0.06527146,0.27270395
193,-0.14685446,-0.41672954,-0.5673559,0.25350544,-0.016452253,0.2282259,0.4240171,0.19935289,-0.0947668,0.25452703,-0.12778115
194,-0.057423167,-0.4873106,-0.22776788,-0.06607942,0.043453284,-0.025490709,0.014948369,0.2059715,0.35620457,0.29554367,-0.059078082
195,0.02509319,-0.034510776,0.024131328,0.22930205,-0.086025365,0.28880036,0.3137703,-0.35738945,-0.004513881,-0.08795977,0.120236374
196,0.040068254,0.13745351,-0.39388308,-0.082935855,0.056882992,-0.45336714,-0.14737721,0.09424686,-0.18307163,-0.06979827,-0.22466931
197,-0.023642328,-0.18295692,0.19002934,-0.23344746,-0.051113416,-0.06639881,-0.23008344,-0.07323115,-0.25516924,-0.09708166,0.07012876
198,-0.01425093,-0.00988735,0.32221222,0.044691306,-0.17644332,0.07995282,0.09844812,-0.029279187,0.012665731,0.15397263,0.02703077
199,-0.024741821,-0.41924122,0.3016932,0.0129640335,-0.3590129,0.16666986,0.0905994,0.054295443,-0.18861295,0.15541789,0.090695225
200,0.18116382,0.049224507,0.10455763,-0.12437062,0.1687392,0.114193074,-0.032149594,-0.21944353,0.4141096,0.23232,0.0009399492
201,0.023367908,-0.39472687,-0.077277735,0.30013284,0.23762618,-0.26045954,0.22912575,0.07279688,-0.089643694,-0.088178076,0.074971035
202,0.07159028,-0.08544377,-0.02774213,0.25497267,-0.12541312,-0.381922,-0.11575953,-0.12992671,0.009609948,0.035753585,-0.15066849
203,0.01081086,0.08205216,-0.13645595,0.060866028,-0.06248828,0.26580262,-0.036286056,0.0195446,0.14278552,-0.14320636,0.32004568
204,-0.038905103,-0.082864955,0.03613623,0.2176692,0.0370058,-0.1542192,0.05480687,-0.29692513,0.076642476,-0.04509835,-0.1474512
205,-0.1598404,-0.24370304,0.22208098,-0.27477163,-0.16256246,-0.23976575,0.4215913,0.17188889,0.030028816,-0.21957694,-0.034168355
206,0.043762032,-0.01764815,-0.0708301,0.04299722,0.101468794,-0.19002873,0.02488082,-0.094540656,0.12080354,0.08443022,0.1487753
207,0.16770789,0.14221212,-0.19554873,-0.27972737,-0.20584306,-0.31310132,-0.18957303,-0.093579374,0.10382284,0.36108306,-0.07754182
208,0.24955365,0.26037374,-0.2736645,-0.06303533,-0.18305998,-0.10343402,0.13256823,-0.35686776,0.11426986,-0.013494019,-0.029135598
209,-0.030406477,-0.021091195,0.13699298,-0.15104234,0.08400838,-0.18950579,0.042457543,-0.06687339,-0.35260338,-0.023340069,0.060840547
210,-0.026872711,-0.20876616,-0.20320964,0.021814447,0.016695525,0.3534908,0.26781017,0.05367488,-0.0037337395,0.08674018,0.08291105
211,0.16502908,-0.06853508,-0.23060574,-0.3595103,-0.18845247,-0.4194523,0.2325728,-0.07502457,-0.1737363,0.044451464,-0.1481475
212,-0.014060122,0.020918177,-0.2449107,0.01397921,0.18385035,-0.18303949,-0.19512112,0.021229299,0.025071852,0.36827686,-0.2052434
213,0.14330004,0.25832057,0.37690467,-0.05694483,0.1115502,-0.26105696,-0.04163242,0.06286833,-0.14918901,0.29092866,-0.052756567
214,0.10354892,0.22423406,0.14024444,0.10604851,-0.083873495,-0.12945043,-0.26722988,0.07675582,0.24089052,0.17108852,-0.020991303
215,0.013874527,0.11352781,-0.15528737,-0.22085501,-0.025846902,0.11419198,0.04117556,-0.032009475,0.3360366,0.013208417,0.24559867
216,-0.33489868,0.25073272,-0.20029391,0.21184649,-0.045034803,0.23064446,-0.54837775,0.18999234,0.18789819,0.14536072,-0.05070076
217,0.086428486,-0.123008884,-0.14289252,0.28763467,0.26756907,-0.33470744,-0.27739614,-0.057943825,0.27872175,0.46449175,-0.22698116
218,0.0804498,-0.03657047,0.008539653,-0.2192121,0.18270333,-0.114121586,0.12162548,0.08976362,0.007250509,0.015553635,-0.0075260187
219,0.13463135,0.23970206,0.100777365,0.069301695,-0.10286242,0.3149947,-0.03896348,0.0095567,-0.13549986,0.09378302,0.14125016
220,0.3227622,-0.16602634,-0.06501449,-0.0026244363,-0.31453818,0.54944867,-0.3432324,0.20375445,0.34234148,-0.15549591,0.40113416
221,-0.081036866,0.15135069,-0.08106206,-0.02144115,0.09047978,-0.5636325,0.038514104,-0.33474246,-0.04349545,-0.05944062,-0.0501153
222,-0.11960123,-0.030710647,-0.042265892,-0.21824725,0.19459815,0.033208624,0.033254668,-0.012300005,-0.20533118,-0.025618777,0.11714714
223,0.25453454,0.16572836,-0.19838013,-0.0653434,-0.32227832,0.12554333,0.050991055,0.5115587,-0.39822462,0.66699255,-0.27599633
224,-0.049445678,0.04913422,-0.29985198,0.041356143,0.040358983,-0.0013805847,0.032161444,0.066896185,0.06899321,0.42708266,-0.044161346
225,0.19057305,0.14705461,-0.47101882,-0.1788398,0.21279483,-0.1331876,0.17965436,-0.3446327,-0.3193904,0.4700718,-0.9316074
226,0.30534038,-0.0069458033,0.04148199,0.06265508,0.15248169,-0.12091959,-0.43611896,-0.32777026,0.38479388,0.0052747037,0.19569981
227,-0.01771492,-0.0421945,-0.021475919,-0.17049852,-0.036495022,-0.21255435,-0.008457919,-0.025833957,0.052010734,0.21212374,-0.0923326
228,-0.5435988,-0.26394364,-0.08207899,-0.47479808,0.0471875,0.50570625,0.08748134,-0.09205706,-0.3212228,0.35472295,-0.11636021
229,0.020659396,0.03953284,0.008566007,0.013995026,-0.024045456,0.013196314,-0.074261,-0.3025001,0.26571873,-0.071750574,0.13910657
230,-0.4439396,-0.13129553,0.15476945,0.03688424,0.08612244,0.12618588,0.043129098,0.12486337,0.028024418,0.2624332,-0.087862305
231,0.06005343,0.089244984,-0.03885914,0.052940276,0.033382874,0.21466085,0.02493511,-0.04630864,0.11906031,-0.06568742,0.0075298343
232,0.026047902,0.03411006,-0.33081335,0.24979807,0.07671759,-0.036125615,0.07640562,-0.04257279,0.05673203,-0.21512896,0.16608477
233,0.086121716,0.1820887,-0.17708364,-0.20390697,0.0555407,-0.5841497,0.32707807,0.123709165,0.65753305,0.0028818292,-0.12046976
234,-0.0016271163,0.16458514,0.005437492,-0.305029,0.05484139,-0.090095825,0.08459896,-0.14222547,0.52548575,-0.1972376,0.2552459
235,-0.4176979,0.0070285075,0.022587968,0.06279214,0.21000214,0.17443995,-0.17620583,0.20552865,0.37240505,0.17115228,0.13399169
236,0.21581201,0.5712039,-0.36118177,-0.035937622,-0.2284697,-0.5070648,0.18179984,0.113974445,0.3832925,0.30850324,-0.52078056
237,0.43284497,0.13604617,0.060094003,0.24524392,-0.6735129,-0.027477348,0.53957886,0.2987617,-0.11471962,0.04581822,-0.005145826
238,0.09918395,0.0861265,-0.101718366,-0.0128024295,0.07977371,0.27501374,-0.007770266,0.05598208,0.1721401,-0.25738522,0.22622031
239,0.016906325,0.33064875,0.5323612,0.32225385,-0.02788403,0.13844052,-0.10731104,0.113278575,0.28866458,0.4141836,-0.308609
240,0.067941576,0.052823253,-0.020873329,0.077595174,0.048554756,0.080856256,-0.015534341,-0.08267775,-0.06177665,0.15588163,-0.12299566
241,0.07806375,-0.10301191,0.01703045,-0.019268144,-0.17785488,-0.30149797,0.12972577,0.24910909,0.14006418,-0.15768862,0.36055934
242,0.06153314,0.14633475,-0.28282186,-0.09669888,0.11738778,0.17706805,-0.013405778,-0.016152428,-0.009835221,0.19188662,0.2026757
243,0.020304402,-0.010710016,-0.08634954,-0.27525032,0.15190883,-0.2567958,0.35161304,0.66738486,-0.0495384,-0.3505913,0.15468457
244,0.11162596,-0.0306596,0.15399325,0.099103495,-0.06120581,0.1654521,-0.09607982,0.07303237,0.11108686,0.018913522,-0.008473416
245,0.031796236,-0.069633484,-0.044176508,-0.1707032,0.20879568,0.28017083,-0.0038033386,-0.005606292,-0.07529749,0.12627874,0.009977511
246,0.068422884,0.10120241,0.0975182,0.20061214,0.1935628,0.53667367,-0.014827689,-0.020451732,0.13495357,0.030676765,0.04537772
247,-0.061737508,-0.26317653,-0.097084686,-0.2856871,0.065579146,-0.18592519,-0.016920723,-0.07770328,0.16911536,0.04683328,0.11406649
248,-0.044776272,0.10123457,0.04186165,-0.3478551,0.04097374,-0.2517492,-0.24520119,0.48233515,-0.09442589,0.3219734,-0.50117403
249,0.0066902903,0.12164883,0.21130122,0.0728012,0.06008104,0.45309892,0.19149835,-0.2862642,0.077853456,-0.21713446,0.08193887
250,0.39416808,-0.16772199,0.1778076,0.17142461,0.2807035,0.49442938,-0.11524667,0.034491736,0.1944725,-0.074025504,-0.0077288393
251,-0.5815667,0.02651084,0.48645625,0.12506004,-0.08198792,0.24656272,-0.019480681,-0.5174868,-0.30918556,0.27372304,-0.20616613
252,0.051914398,-0.013019521,0.21189566,0.070122026,-0.011462104,0.70361185,-0.13555695,-0.12711462,-0.10174375,0.18131629,-0.20773436
253,-0.042806216,0.06844563,-0.018298801,0.006086948,0.10322737,-0.34672686,0.022662414,-0.051181097,-0.030988907,-0.1415049,0.11416074
254,-0.060950834,0.071204945,-0.10268496,0.0922946,0.22362426,0.65198743,0.08273764,-0.18383928,0.0013671474,-0.006064333,-0.1325015
255,-0.106534,0.3256998,0.05500864,0.2495753,-0.2917285,0.30465657,0.072303854,-0.28418,0.10476393,-0.22256431,0.3566361
